station,date,year,month,day,precip_mm_day,coverage,quality_flag,variable,mean,min,max
BLBT,2025-11-06,2025,11,6,0,1,OK (>=90%),airTemp_Min,12.8,2.9,24.2
BLBT,2025-11-06,2025,11,6,0,1,OK (>=90%),airTemp_Max,15.2,3.8,24.9
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),day,7,7,7
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),airTemp_Avg,11.1,2,21.1
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),rh,41.6,22.1,67.5
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),parDen_Avg,360.3,0,1344.8
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),swRadIn_Avg,187.7,-5.5,693.2
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),windSpd_Avg,1.6,0.6,2.3
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),windSpd_Min,1.1,0.1,2
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),windSpd_Max,2.1,1.3,2.8
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),windDir,161.7,47.9,292.4
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),dewPt_Avg,-2.4,-4.6,-1.1
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),vPress,0.5,0.4,0.6
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),vPressSat,1.4,0.7,2.5
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),airTemp_Min,9.9,1.8,20.8
BLBT,2025-11-07,2025,11,7,0,1,OK (>=90%),airTemp_Max,12.4,2.2,21.4
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),day,8,8,8
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),airTemp_Avg,11.6,1.5,20.9
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),rh,40.1,23,68.2
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),parDen_Avg,358,0,1333.6
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),swRadIn_Avg,186.7,-6.5,689.4
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),windSpd_Avg,2,0.7,3.7
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),windSpd_Min,1.4,0.3,2.7
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),windSpd_Max,2.7,1.1,5.3
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),windDir,128.7,39.6,252.2
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),dewPt_Avg,-2.5,-4.5,-0.9
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),vPress,0.5,0.4,0.6
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),vPressSat,1.5,0.7,2.5
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),airTemp_Min,10.4,1.2,20.7
BLBT,2025-11-08,2025,11,8,0,1,OK (>=90%),airTemp_Max,13,1.8,21.2
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),day,9,9,9
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),airTemp_Avg,8.4,1.7,15.9
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),rh,38.1,23.6,58
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),parDen_Avg,354,0,1324
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),swRadIn_Avg,187.3,-7.7,692.3
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),windSpd_Avg,4.8,0.8,9
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),windSpd_Min,3.5,0.3,6.8
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),windSpd_Max,6.2,1.2,11.2
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),windDir,105.3,55.9,195.9
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),dewPt_Avg,-5.6,-7.3,-2.5
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),vPress,0.4,0.4,0.5
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),vPressSat,1.1,0.7,1.8
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),airTemp_Min,7.8,0.9,15.8
BLBT,2025-11-09,2025,11,9,0,1,OK (>=90%),airTemp_Max,9.1,2.5,16.1
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),day,10,10,10
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),airTemp_Avg,7.2,-3.1,17.6
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),rh,45.4,22.8,75.5
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),parDen_Avg,350.8,0,1315.6
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),swRadIn_Avg,182.2,-8.9,679.9
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),windSpd_Avg,1.5,0.6,2.7
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),windSpd_Min,0.9,0.2,2.3
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),windSpd_Max,2.1,1.1,3.2
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),windDir,198,108,284.4
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),dewPt_Avg,-5,-6.9,-3.8
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),vPress,0.4,0.4,0.5
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),vPressSat,1.1,0.5,2
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),airTemp_Min,6.1,-3.6,17.5
BLBT,2025-11-10,2025,11,10,0,1,OK (>=90%),airTemp_Max,8.4,-2.4,17.8
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),day,11,11,11
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),airTemp_Avg,8.4,-1.3,20.8
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),rh,43.9,18.3,69.1
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),parDen_Avg,322.8,0,1302
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),swRadIn_Avg,168.3,-8.2,679.5
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),windSpd_Avg,1.6,0.7,2.5
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),windSpd_Min,1.1,0.2,2.2
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),windSpd_Max,2.1,1.1,3.7
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),windDir,191.7,65.7,311.3
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),dewPt_Avg,-4.5,-6.2,-3
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),vPress,0.4,0.4,0.5
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),vPressSat,1.2,0.6,2.5
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),airTemp_Min,7.3,-1.9,20
BLBT,2025-11-11,2025,11,11,0,1,OK (>=90%),airTemp_Max,9.5,-0.8,21.2
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),day,12,12,12
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),airTemp_Avg,9.5,-0.5,22.4
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),rh,39.9,15.4,64.1
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),parDen_Avg,346,0,1303.9
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),swRadIn_Avg,181.2,-8.2,679.7
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),windSpd_Avg,1.6,0.7,2.6
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),windSpd_Min,1.1,0.1,2.3
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),windSpd_Max,2,1,2.9
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),windDir,156.6,30.4,274.7
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),dewPt_Avg,-4.9,-6.4,-3
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),vPress,0.4,0.4,0.5
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),vPressSat,1.3,0.6,2.7
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),airTemp_Min,8.3,-1.1,22.1
BLBT,2025-11-12,2025,11,12,0,1,OK (>=90%),airTemp_Max,10.7,0.3,22.6
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),day,13,13,13
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),airTemp_Avg,10.3,1.8,21.4
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),rh,37.6,19.7,55.1
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),parDen_Avg,291.7,0,1169.1
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),swRadIn_Avg,149.3,-8,603
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),windSpd_Avg,1.5,0.7,2.4
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),windSpd_Min,1,0.1,2
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),windSpd_Max,2,1.1,3.5
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),windDir,156.9,37.7,270.4
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),dewPt_Avg,-4.4,-6.8,-1.5
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),vPress,0.4,0.4,0.6
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),vPressSat,1.4,0.7,2.6
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),airTemp_Min,9.4,1,21
BLBT,2025-11-13,2025,11,13,0,1,OK (>=90%),airTemp_Max,11.5,2.7,21.8
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),day,14,14,14
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),airTemp_Avg,11.4,-0.1,23.4
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),rh,42.8,22.2,66.3
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),parDen_Avg,336.3,0,1276.2
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),swRadIn_Avg,175.1,-8.3,657.3
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),windSpd_Avg,1.6,0.7,2.5
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),windSpd_Min,1,0.2,2.3
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),windSpd_Max,2.1,1.3,2.8
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),windDir,159.5,78.1,236.5
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),dewPt_Avg,-1.8,-5.7,2.3
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),vPress,0.5,0.4,0.7
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),vPressSat,1.5,0.6,2.9
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),airTemp_Min,10.1,-0.7,23.1
BLBT,2025-11-14,2025,11,14,0,1,OK (>=90%),airTemp_Max,12.6,0.3,23.8
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),day,15,15,15
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),airTemp_Avg,12.2,3.6,23.2
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),rh,47,24.1,68.8
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),parDen_Avg,330.6,0,1261.9
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),swRadIn_Avg,170.3,-3.7,648.6
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),windSpd_Avg,1.6,0.6,3.3
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),windSpd_Min,1.1,0.1,2.7
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),windSpd_Max,2.2,1,4.1
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),windDir,172,92,304.9
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),dewPt_Avg,0.4,-1.6,2.2
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),vPress,0.6,0.5,0.7
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),vPressSat,1.5,0.8,2.8
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),airTemp_Min,11.1,2.2,23
BLBT,2025-11-15,2025,11,15,0,1,OK (>=90%),airTemp_Max,13.4,4.8,23.5
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),day,16,16,16
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),airTemp_Avg,14.4,4.6,22.1
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),rh,49,31.9,72.9
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),parDen_Avg,328,0,1260.3
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),swRadIn_Avg,167.3,-4.5,640.9
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),windSpd_Avg,3.1,0.7,6.6
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),windSpd_Min,2.1,0.2,4.5
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),windSpd_Max,4.2,1,8.9
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),windDir,190.8,89.2,274
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),dewPt_Avg,3.1,0.1,6
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),vPress,0.8,0.6,0.9
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),vPressSat,1.7,0.8,2.7
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),airTemp_Min,13.5,4.2,21.8
BLBT,2025-11-16,2025,11,16,0,1,OK (>=90%),airTemp_Max,15.3,5.4,22.4
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),day,17,17,17
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),airTemp_Avg,10.2,3.2,17.1
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),rh,60.5,35,88.9
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),parDen_Avg,319.9,0,1212.9
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),swRadIn_Avg,161.8,-9,615.9
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),windSpd_Avg,2,0.7,3.6
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),windSpd_Min,1.3,0.2,2.1
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),windSpd_Max,2.8,1.1,5.7
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),windDir,182.8,34.4,327.1
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),dewPt_Avg,2.2,-0.6,5.4
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),vPress,0.7,0.6,0.9
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),vPressSat,1.3,0.8,2
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),airTemp_Min,9.2,1.8,16.8
BLBT,2025-11-17,2025,11,17,0,1,OK (>=90%),airTemp_Max,11.1,4.5,17.2
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),day,18,18,18
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),airTemp_Avg,8.6,-0.2,15.1
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),rh,60.6,41.5,85.8
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),parDen_Avg,264.4,0,1204.3
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),swRadIn_Avg,131.1,-8,614.4
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),windSpd_Avg,1.8,0.4,3
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),windSpd_Min,1.3,0,2.3
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),windSpd_Max,2.4,0.9,3.8
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),windDir,178.4,81.8,315.6
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),dewPt_Avg,0.9,-2.4,4.2
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),vPress,0.7,0.5,0.8
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),vPressSat,1.2,0.6,1.7
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),airTemp_Min,7.9,-0.6,14.9
BLBT,2025-11-18,2025,11,18,0,1,OK (>=90%),airTemp_Max,9.3,0.2,15.5
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),day,19,19,19
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),airTemp_Avg,13.2,9.9,18.3
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),rh,59.6,39.4,86.1
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),parDen_Avg,282.3,0,1108
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),swRadIn_Avg,142.5,-6.6,555.3
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),windSpd_Avg,4.4,0.6,7
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),windSpd_Min,3.1,0.4,4.8
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),windSpd_Max,5.9,0.8,9.5
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),windDir,183.5,138.4,256.6
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),dewPt_Avg,5.2,2.9,7.6
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),vPress,0.9,0.8,1
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),vPressSat,1.5,1.2,2.1
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),airTemp_Min,12.6,9.2,17.7
BLBT,2025-11-19,2025,11,19,1.2,1,OK (>=90%),airTemp_Max,14,10.8,18.5
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),day,20,20,20
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),airTemp_Avg,8.1,3.7,12.1
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),rh,87.2,64.7,97.5
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),parDen_Avg,184.7,0,1031.1
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),swRadIn_Avg,87.2,-9.9,521.7
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),windSpd_Avg,2.4,0.3,5.9
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),windSpd_Min,1.6,0.1,4.1
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),windSpd_Max,3.3,0.7,7.8
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),windDir,176.8,49.4,272.7
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),dewPt_Avg,6,2.4,8.5
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),vPress,0.9,0.7,1.1
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),vPressSat,1.1,0.8,1.4
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),airTemp_Min,7.7,3,11.7
BLBT,2025-11-20,2025,11,20,9.7,1,OK (>=90%),airTemp_Max,8.6,4,12.4
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),day,21,21,21
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),airTemp_Avg,6.2,1.4,11.2
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),rh,81,55.9,96.5
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),parDen_Avg,305.9,0,1247.2
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),swRadIn_Avg,152.8,-8.9,634.4
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),windSpd_Avg,1.4,0.6,2.1
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),windSpd_Min,0.9,0.2,1.7
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),windSpd_Max,2,0.8,2.7
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),windDir,177.9,47.5,286.8
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),dewPt_Avg,2.9,0.5,5.9
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),vPress,0.8,0.6,0.9
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),vPressSat,1,0.7,1.3
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),airTemp_Min,5.7,1,10.8
BLBT,2025-11-21,2025,11,21,0.1,1,OK (>=90%),airTemp_Max,6.7,1.6,11.5
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),day,22,22,22
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),airTemp_Avg,8.4,-0.1,15
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),rh,72.7,34.2,99.8
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),parDen_Avg,312.5,0,1214.1
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),swRadIn_Avg,157.6,-8.7,618.1
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),windSpd_Avg,2.2,0,6
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),windSpd_Min,1.4,0,3.9
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),windSpd_Max,3,0.1,8
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),windDir,188.5,42.6,330
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),dewPt_Avg,3,-1.2,5.9
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),vPress,0.8,0.6,0.9
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),vPressSat,1.2,0.6,1.7
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),airTemp_Min,7.6,-0.6,14.7
BLBT,2025-11-22,2025,11,22,0,1,OK (>=90%),airTemp_Max,9.2,0.5,15.5
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),day,23,23,23
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),airTemp_Avg,9.9,6.6,13.8
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),rh,75.7,52,95.2
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),parDen_Avg,244.5,0,928.4
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),swRadIn_Avg,120.8,-8.6,459.8
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),windSpd_Avg,3.2,1,8
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),windSpd_Min,2.1,0.5,5.8
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),windSpd_Max,4.4,1.7,10.1
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),windDir,182.6,58.7,291.9
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),dewPt_Avg,5.5,3,7.6
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),vPress,0.9,0.8,1
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),vPressSat,1.2,1,1.6
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),airTemp_Min,9.3,6.1,13.5
BLBT,2025-11-23,2025,11,23,6.2,1,OK (>=90%),airTemp_Max,10.5,7,14.2
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),day,24,24,24
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),airTemp_Avg,8,3.5,13.6
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),rh,74.3,51.4,89.7
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),parDen_Avg,307.3,0,1206.3
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),swRadIn_Avg,155.8,-9.5,616.2
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),windSpd_Avg,2.1,0.4,4.2
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),windSpd_Min,1.4,0.1,2.7
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),windSpd_Max,2.9,0.7,5.6
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),windDir,164.6,16,326.1
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),dewPt_Avg,3.4,1.8,4.9
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),vPress,0.8,0.7,0.9
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),vPressSat,1.1,0.8,1.6
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),airTemp_Min,7.3,3,13.5
BLBT,2025-11-24,2025,11,24,0,1,OK (>=90%),airTemp_Max,8.6,4.2,13.8
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),day,25,25,25
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),airTemp_Avg,5.8,-0.8,13.2
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),rh,74.4,40.9,97
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),parDen_Avg,292.3,0,1200
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),swRadIn_Avg,150.6,-9.4,621.6
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),windSpd_Avg,2.2,0.3,4.6
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),windSpd_Min,1.5,0.1,3.1
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),windSpd_Max,2.9,0.5,6
BLBT,2025-11-25,2025,11,25,0,1,OK (>=90%),windDir,181.1,25,343.3
